Plant Id,"Combined Heat And
Power Plant",Nuclear Unit Id,Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,Reserved,NAICS Code,EIA Sector Number,Sector Name,"Reported
Prime Mover","Reported
Fuel Type Code","AER
Fuel Type Code","Balancing
Authority Code","Respondent
Frequency","Physical
Unit Label","Quantity
January","Quantity
February","Quantity
March","Quantity
April","Quantity
May","Quantity
June","Quantity
July","Quantity
August","Quantity
September","Quantity
October","Quantity
November","Quantity
December","Elec_Quantity
January","Elec_Quantity
February","Elec_Quantity
March","Elec_Quantity
April","Elec_Quantity
May","Elec_Quantity
June","Elec_Quantity
July","Elec_Quantity
August","Elec_Quantity
September","Elec_Quantity
October","Elec_Quantity
November","Elec_Quantity
December","MMBtuPer_Unit
January","MMBtuPer_Unit
February","MMBtuPer_Unit
March","MMBtuPer_Unit
April","MMBtuPer_Unit
May","MMBtuPer_Unit
June","MMBtuPer_Unit
July","MMBtuPer_Unit
August","MMBtuPer_Unit
September","MMBtuPer_Unit
October","MMBtuPer_Unit
November","MMBtuPer_Unit
December","Tot_MMBtu
January","Tot_MMBtu
February","Tot_MMBtu
March","Tot_MMBtu
April","Tot_MMBtu
May","Tot_MMBtu
June","Tot_MMBtu
July","Tot_MMBtu
August","Tot_MMBtu
September","Tot_MMBtu
October","Tot_MMBtu
November","Tot_MMBtu
December","Elec_MMBtu
January","Elec_MMBtu
February","Elec_MMBtu
March","Elec_MMBtu
April","Elec_MMBtu
May","Elec_MMBtu
June","Elec_MMBtu
July","Elec_MMBtu
August","Elec_MMBtu
September","Elec_MMBtu
October","Elec_MMBtu
November","Elec_MMBtu
December","Netgen
January","Netgen
February","Netgen
March","Netgen
April","Netgen
May","Netgen
June","Netgen
July","Netgen
August","Netgen
September","Netgen
October","Netgen
November","Netgen
December","Total Fuel Consumption
Quantity","Electric Fuel Consumption
Quantity","Total Fuel Consumption
MMBtu","Elec Fuel Consumption
MMBtu","Net Generation
(Megawatthours)",YEAR
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,MI,ENC,,,99999,7,Industrial NAICS Cogen,ST,NG,NG,State-Fuel Level Increment,,mcf,176303,156991,131981,152148,119219,136242,159338,158798,138944,154712,156175,168168,5399,4825,3977,4946,3334,4522,5031,5117,4440,5256,4741,5691,1.052,1.051,1.053,1.052,1.055,1.054,1.054,1.055,1.058,1.052,1.051,1.044,185471,164998,138976,160060,125776,143599,167942,167532,147003,162757,164140,175567,5680,5071,4188,5203,3517,4766,5303,5398,4697,5529,4983,5941,1114.103,994.799,821.504,1020.577,689.968,934.941,1040.338,1058.959,921.463,1084.509,977.376,1165.381,1809019,57279,1903821,60276,11823.918,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,SAT,,,99999,3,NAICS-22 Cogen,ST,NG,NG,State-Fuel Level Increment,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,LA,WSC,,,99999,7,Industrial NAICS Cogen,ST,NG,NG,State-Fuel Level Increment,,mcf,203267,174439,181738,184288,181510,196951,193053,205781,175116,184869,177531,181229,33442,28567,31439,27987,28793,36509,27351,29237,25974,25572,27960,27484,1.034,1.034,1.033,1.031,1.031,1.03,1.03,1.031,1.031,1.03,1.028,1.031,210178,180370,187735,190001,187137,202860,198845,212160,180545,190415,182502,186847,34579,29538,32477,28855,29686,37604,28172,30143,26779,26339,28743,28336,7396.556,6318.169,6946.81,6172.135,6349.869,8043.492,6025.955,6447.608,5728.033,5633.955,6148.199,6061.046,2239772,350315,2309595,361251,77271.827,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,CT,NEW,,,99999,7,Industrial NAICS Cogen,ST,NG,NG,State-Fuel Level Increment,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,CA,PACC,,,99999,7,Industrial NAICS Cogen,ST,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,0,.,.,.,0,0,0,0,0,.,.,.,0,.,.,.,0,0,0,0,0,.,.,.,0,.,.,.,0,0,0,0,0,.,.,.,0,.,.,.,0,0,0,0,0,.,.,.,0,.,.,.,0,0,0,0,0,.,.,.,0,.,.,.,0,0,0,0,0,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,CA,PACC,,,99999,1,Electric Utility,ST,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,AZ,MTN,,,99999,1,Electric Utility,ST,NG,NG,State-Fuel Level Increment,,mcf,.,.,626712,.,.,.,.,.,.,.,.,.,.,.,626712,.,.,.,.,.,.,.,.,.,.,.,1.037,.,.,.,.,.,.,.,.,.,.,.,649900,.,.,.,.,.,.,.,.,.,.,.,649900,.,.,.,.,.,.,.,.,.,.,.,62911.497,.,.,.,.,.,.,.,.,.,626712,626712,649900,649900,62911.497,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,SC,SAT,,,99999,1,Electric Utility,ST,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,.,.,.,.,.,.,.,.,18825,.,.,.,.,.,.,.,.,.,.,.,18825,.,.,.,.,.,.,.,.,.,.,.,1.029,.,.,.,.,.,.,.,.,.,.,.,19371,.,.,.,.,.,.,.,.,.,.,.,19371,.,.,.,.,.,.,.,.,.,.,.,1204.282,18825,18825,19371,19371,1204.282,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,MI,ENC,,,99999,1,Electric Utility,ST,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,CA,PACC,,,99999,6,Industrial NAICS Non-Cogen,IC,DFO,DFO,State-Fuel Level Increment,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,KS,WNC,,,99999,2,NAICS-22 Non-Cogen,WT,WND,WND,State-Fuel Level Increment,,,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,509800,.,.,.,.,.,.,.,.,.,.,.,509800,.,.,.,.,.,.,.,.,.,.,.,57643.626,0,0,509800,509800,57643.626,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,IN,ENC,,,99999,1,Electric Utility,IC,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,98,.,.,.,.,.,.,.,.,.,.,.,98,.,.,.,.,.,.,.,.,.,.,.,5.755,.,.,.,.,.,.,.,.,.,.,.,564,.,.,.,.,.,.,.,.,.,.,.,564,.,.,.,.,.,.,.,.,.,.,.,61.243,.,.,.,.,.,98,98,564,564,61.243,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,TX,WSC,,,99999,2,NAICS-22 Non-Cogen,CA,NG,NG,State-Fuel Level Increment,,mcf,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,SC,SAT,,,99999,1,Electric Utility,CA,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,SC,SAT,,,99999,1,Electric Utility,CA,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,OH,ENC,,,99999,2,NAICS-22 Non-Cogen,CA,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,.,.,.,1574641,.,.,.,.,.,.,.,.,.,.,.,1574641,.,.,.,.,.,.,.,.,.,.,.,1.064,.,.,.,.,.,.,.,.,.,.,.,1675418,.,.,.,.,.,.,.,.,.,.,.,1675418,.,.,.,.,.,.,.,.,.,.,.,123147.72,.,.,.,.,.,1574641,1574641,1675418,1675418,123147.72,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,LA,WSC,,,99999,1,Electric Utility,CA,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,.,.,.,.,.,.,.,145186,93806,.,.,.,.,.,.,.,.,.,.,145186,93806,.,.,.,.,.,.,.,.,.,.,1.028,1.031,.,.,.,.,.,.,.,.,.,.,149251,96714,.,.,.,.,.,.,.,.,.,.,149251,96714,.,.,.,.,.,.,.,.,.,.,144745.54,124911.71,238992,238992,245965,245965,269657.26,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,FL,SAT,,,99999,1,Electric Utility,CA,NG,NG,State-Fuel Level Increment,,mcf,.,119099,.,.,.,.,.,.,.,.,.,.,.,119099,.,.,.,.,.,.,.,.,.,.,.,1.027,.,.,.,.,.,.,.,.,.,.,.,122315,.,.,.,.,.,.,.,.,.,.,.,122315,.,.,.,.,.,.,.,.,.,.,.,99270.503,.,.,.,.,.,.,.,.,.,.,119099,119099,122315,122315,99270.503,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NY,MAT,,,99999,3,NAICS-22 Cogen,CA,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,CA,PACC,,,99999,7,Industrial NAICS Cogen,CA,OG,OOG,State-Fuel Level Increment,,mcf,.,.,.,59390,.,.,.,.,.,62630,.,.,.,.,.,1365,.,.,.,.,.,2997,.,.,.,.,.,1.003,.,.,.,.,.,0.994,.,.,.,.,.,59568,.,.,.,.,.,62254,.,.,.,.,.,1369,.,.,.,.,.,2979,.,.,.,.,.,116.755,.,.,.,.,.,254.052,.,.,122020,4362,121822,4348,370.807,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,AZ,MTN,,,99999,5,Commercial NAICS Cogen,CS,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,.,.,.,.,106253,.,.,.,.,.,.,.,.,.,.,.,39077,.,.,.,.,.,.,.,.,.,.,.,1.033,.,.,.,.,.,.,.,.,.,.,.,109759,.,.,.,.,.,.,.,.,.,.,.,40366,.,.,.,.,.,.,.,.,.,.,.,9136.258,.,.,.,.,106253,39077,109759,40366,9136.258,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NY,MAT,,,99999,3,NAICS-22 Cogen,CT,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,33,.,.,.,.,.,.,.,.,.,.,.,17,.,.,.,.,.,.,.,.,.,.,.,5.834,.,.,.,.,.,.,.,.,.,.,.,193,.,.,.,.,.,.,.,.,.,.,.,98,.,.,.,.,.,.,.,.,.,.,.,16.18,.,.,.,.,.,.,.,33,17,193,98,16.18,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,CA,PACC,,,99999,7,Industrial NAICS Cogen,CA,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,VA,SAT,,,99999,1,Electric Utility,CT,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,.,.,.,.,35,.,.,.,.,.,.,.,.,.,.,.,35,.,.,.,.,.,.,.,.,.,.,.,5.752,.,.,.,.,.,.,.,.,.,.,.,201,.,.,.,.,.,.,.,.,.,.,.,201,.,.,.,.,.,.,.,.,.,.,.,25.946,.,35,35,201,201,25.946,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,MI,ENC,,,99999,2,NAICS-22 Non-Cogen,CT,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,LA,WSC,,,99999,1,Electric Utility,CT,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,0,.,.,.,.,53,.,.,.,.,.,.,0,.,.,.,.,53,.,.,.,.,.,.,0,.,.,.,.,5.9,.,.,.,.,.,.,0,.,.,.,.,313,.,.,.,.,.,.,0,.,.,.,.,313,.,.,.,.,.,.,0,.,.,.,.,35.911,53,53,313,313,35.911,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,FL,SAT,,,99999,1,Electric Utility,CT,DFO,DFO,State-Fuel Level Increment,,barrels,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,SC,SAT,,,99999,1,Electric Utility,CT,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,.,.,.,.,30,.,.,.,.,.,.,.,.,.,.,.,16,.,.,.,.,.,.,.,.,.,.,.,5.79,.,.,.,.,.,.,.,.,.,.,.,174,.,.,.,.,.,.,.,.,.,.,.,94,.,.,.,.,.,.,.,.,.,.,.,16.379,.,30,16,174,94,16.379,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,MI,ENC,,,99999,2,NAICS-22 Non-Cogen,CT,KER,WOO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,MI,ENC,,,99999,2,NAICS-22 Non-Cogen,CT,LFG,MLG,State-Fuel Level Increment,,mcf,.,.,.,.,.,.,.,.,.,.,265485,.,.,.,.,.,.,.,.,.,.,.,265485,.,.,.,.,.,.,.,.,.,.,.,0.517,.,.,.,.,.,.,.,.,.,.,.,137256,.,.,.,.,.,.,.,.,.,.,.,137256,.,.,.,.,.,.,.,.,.,.,.,9396.694,.,265485,265485,137256,137256,9396.694,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,SC,SAT,,,99999,1,Electric Utility,CT,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,.,.,.,.,.,.,.,1351660,.,.,.,.,.,.,.,.,.,.,.,704104,.,.,.,.,.,.,.,.,.,.,.,1.03,.,.,.,.,.,.,.,.,.,.,.,1392210,.,.,.,.,.,.,.,.,.,.,.,725227,.,.,.,.,.,.,.,.,.,.,.,125766.96,.,1351660,704104,1392210,725227,125766.96,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NY,MAT,,,99999,3,NAICS-22 Cogen,CT,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,.,1398075,.,.,.,.,.,.,.,.,.,.,.,750529,.,.,.,.,.,.,.,.,.,.,.,1.029,.,.,.,.,.,.,.,.,.,.,.,1438619,.,.,.,.,.,.,.,.,.,.,.,772294,.,.,.,.,.,.,.,.,.,.,.,127342.53,.,.,.,.,.,.,.,1398075,750529,1438619,772294,127342.53,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,MN,WNC,,,99999,7,Industrial NAICS Cogen,CT,NG,NG,State-Fuel Level Increment,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,TX,WSC,,,99999,3,NAICS-22 Cogen,CT,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,2178558,.,.,.,.,.,.,.,.,.,.,.,1316025,.,.,.,.,.,.,.,.,.,.,.,1.02,.,.,.,.,.,.,.,.,.,.,.,2222129,.,.,.,.,.,.,.,.,.,.,.,1342346,.,.,.,.,.,.,.,.,.,.,.,186992.11,.,.,.,.,.,.,.,.,2178558,1316025,2222129,1342346,186992.11,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,SC,SAT,,,99999,1,Electric Utility,CT,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,.,.,.,.,.,108,.,.,.,.,.,.,.,.,.,.,.,108,.,.,.,.,.,.,.,.,.,.,.,5.831,.,.,.,.,.,.,.,.,.,.,.,630,.,.,.,.,.,.,.,.,.,.,.,630,.,.,.,.,.,.,.,.,.,.,.,52.273,108,108,630,630,52.273,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,VA,SAT,,,99999,1,Electric Utility,CA,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NY,MAT,,,99999,5,Commercial NAICS Cogen,CA,NG,NG,State-Fuel Level Increment,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,MN,WNC,,,99999,7,Industrial NAICS Cogen,CA,NG,NG,State-Fuel Level Increment,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,TX,WSC,,,99999,2,NAICS-22 Non-Cogen,BA,MWH,OTH,State-Fuel Level Increment,,megawatthours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,OK,WSC,,,99999,2,NAICS-22 Non-Cogen,BA,MWH,OTH,State-Fuel Level Increment,,megawatthours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NY,MAT,,,99999,4,Commercial NAICS Non-Cogen,BA,MWH,OTH,State-Fuel Level Increment,,megawatthours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NY,MAT,,,99999,2,NAICS-22 Non-Cogen,BA,MWH,OTH,State-Fuel Level Increment,,megawatthours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NY,MAT,,,99999,1,Electric Utility,BA,MWH,OTH,State-Fuel Level Increment,,megawatthours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NV,MTN,,,99999,1,Electric Utility,BA,MWH,OTH,State-Fuel Level Increment,,megawatthours,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,ME,NEW,,,99999,2,NAICS-22 Non-Cogen,BA,MWH,OTH,State-Fuel Level Increment,,megawatthours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,IN,ENC,,,99999,1,Electric Utility,BA,MWH,OTH,State-Fuel Level Increment,,megawatthours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,IA,WNC,,,99999,1,Electric Utility,BA,MWH,OTH,State-Fuel Level Increment,,megawatthours,.,.,.,.,.,0,0,0,0,0,0,0,.,.,.,.,.,0,0,0,0,0,0,0,.,.,.,.,.,0,0,0,0,0,0,0,.,.,.,.,.,0,0,0,0,0,0,0,.,.,.,.,.,0,0,0,0,0,0,0,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,CO,MTN,,,99999,1,Electric Utility,BA,MWH,OTH,State-Fuel Level Increment,,megawatthours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,CA,PACC,,,99999,4,Commercial NAICS Non-Cogen,BA,MWH,OTH,State-Fuel Level Increment,,megawatthours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,CA,PACC,,,99999,2,NAICS-22 Non-Cogen,BA,MWH,OTH,State-Fuel Level Increment,,megawatthours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,FL,SAT,,,99999,1,Electric Utility,BA,MWH,OTH,State-Fuel Level Increment,,megawatthours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
